Muscle,Force Level,ISI mean,ISI SD,ISI CV,FR mean,subject_id,extra,MU_ID
FDI,15,73.41380399816177,16.298792676861055,0.2220126432526118,13.62141648490302,P3,ramp4,1
FDI,15,92.44249131944444,24.041505508889024,0.2600698571159355,10.817536240389693,P3,ramp4,2
FDI,15,89.95284346846847,21.443282704484663,0.2383836005362216,11.116935957122177,P3,ramp4,3
FDI,15,73.22854434742646,13.804013663791558,0.1885059137363104,13.65587707514145,P3,ramp4,4
FDI,15,69.23145214160839,16.256146535666606,0.2348086892994202,14.444301961983491,P3,ramp4,5
FDI,15,78.7442646329365,13.084294222255842,0.1661618694802446,12.699337591905431,P3,ramp4,6
FDI,15,95.8477313701923,23.324019798077288,0.243344515980175,10.433215118443488,P3,ramp4,7
FDI,15,69.83315911091549,17.60438908894419,0.2520921194612328,14.319844794815983,P3,ramp4,8
FDI,15,87.55876659292035,28.022253094870745,0.3200393768125156,11.42090094358245,P3,ramp4,9
FDI,15,63.33909733280255,14.23585962613416,0.2247562757538949,15.788036806803571,P3,ramp4,10
FDI,15,90.4989346590909,20.98938298458024,0.2319296140186307,11.049853832721848,P3,ramp4,11
FDI,15,116.6119025735294,30.24926889463617,0.2594012122867351,8.575453945359067,P3,ramp4,12
FDI,15,71.8551856884058,14.188756450471024,0.1974632215411622,13.916880047272013,P3,ramp4,13
FDI,15,79.12558903769842,16.813770964879904,0.2124947336173281,12.638136564437612,P3,ramp4,14
FDI,15,70.94935825892857,16.848533881292756,0.2374726748028403,14.094560184047266,P3,ramp4,15
FDI,15,75.93224158653847,15.373700752249563,0.2024660464518022,13.16963623232853,P3,ramp4,16
VL,15,125.29051198899371,9.703756936859476,0.0774500541406672,7.981450343884347,P1,ramp1,1
VL,15,121.00383479420732,13.75809857998348,0.1136996906204009,8.264200896613827,P1,ramp1,2
VL,15,118.44075520833331,13.43270416020483,0.1134128546932781,8.443039714167924,P1,ramp1,3
VL,15,160.94861534552845,26.481474537126488,0.1645337207796128,6.213163113290382,P1,ramp1,4
VL,15,92.48001453488372,7.216327725379983,0.0780312131401965,10.813147089448147,P1,ramp1,5
VL,15,85.43915973712447,7.054530886043781,0.0825678869940769,11.704234955923694,P1,ramp1,6
VL,15,118.37913876488096,21.46134289003161,0.1812932845596817,8.447434323594402,P1,ramp1,7
VL,30,119.94077620967748,14.537865397774834,0.1212086986360676,8.337448127330983,P1,ramp1,0
VL,30,90.83222179878054,7.128506393012155,0.0784799298293489,11.009309033696072,P1,ramp1,1
VL,30,113.90296994274809,11.203027498561486,0.0983558857525185,8.779402332552328,P1,ramp1,2
VL,30,94.53434038765818,7.817539962869,0.0826952399605425,10.578166578401955,P1,ramp1,3
VL,30,82.79134114583333,6.092707347097554,0.0735911178968041,12.078557807615942,P1,ramp1,4
VL,30,94.72718451433126,7.161380055519209,0.075600051793324,10.556631711657284,P1,ramp1,5
VL,30,79.91693968413979,8.171284974122184,0.1022472207571763,12.512991662998564,P1,ramp1,7
VL,30,81.19396772540983,5.371926612744991,0.0661616467729761,12.316185894276082,P1,ramp1,8
VL,30,97.21839256535952,8.628105627048821,0.0887497252255861,10.28611946373938,P1,ramp1,9
VL,30,70.97098214285714,6.242775695350916,0.0879623686591354,14.0902657650574,P1,ramp1,10
VL,30,82.10315075549447,8.786476359046206,0.1070175295125102,12.17980054112696,P1,ramp1,11
VL,30,111.79731555451129,14.655456506930138,0.1310895206583406,8.944758602118757,P1,ramp1,12
VL,30,111.40829057835826,10.969510387427912,0.0984622448695825,8.975992673513439,P1,ramp1,13
VL,5,113.78193709283389,12.197662925757616,0.1072021028768883,8.788741214557694,P1,ramp1,0
